model,split,problem_idx,variant,run_idx,original_answer,predicted_answer,is_correct_exact,input_tokens,output_tokens,error
llama4-mav,train,25,edge_deletion,4,132,216,False,310,1387,
llama4-mav,train,24,original,4,340,340,True,352,1542,
llama4-mav,train,25,node_deletion,4,132,198,False,310,1369,
llama4-mav,train,27,original,4,107,23,False,329,1365,
llama4-mav,train,28,original,4,157,8,False,367,1190,
llama4-mav,train,27,edge_deletion,4,107,2020,False,316,1147,
llama4-mav,train,28,edge_deletion,4,157,144,False,406,1237,
llama4-mav,train,27,node_deletion,4,107,3,False,328,1222,
llama4-mav,train,29,original,4,393,351,False,388,1608,
llama4-mav,train,28,node_deletion,4,157,0,False,373,1791,
nova-premier,train,1,node_deletion,0,62,909,False,296,515,
nova-premier,train,3,original,0,070,75,False,267,542,
nova-premier,train,1,edge_deletion,0,62,198,False,276,657,
nova-premier,train,6,original,0,396,175,False,290,554,
nova-premier,train,6,node_deletion,0,396,76,False,283,632,
nova-premier,train,3,edge_deletion,0,070,74,False,265,598,
nova-premier,train,0,edge_deletion,0,277,13,False,352,844,
nova-premier,train,0,node_deletion,0,277,13,False,361,837,
nova-premier,train,1,original,0,62,13,False,297,952,
nova-premier,train,4,edge_deletion,0,065,3,False,334,812,
nova-premier,train,0,original,0,277,277,True,369,1199,
nova-premier,train,4,node_deletion,0,065,3,False,334,746,
nova-premier,train,5,node_deletion,0,441,441,False,288,770,
nova-premier,train,2,original,0,079,16241,False,347,998,
nova-premier,train,2,node_deletion,0,079,25,False,361,932,
nova-premier,train,2,edge_deletion,0,079,7,False,342,1004,
nova-premier,train,4,original,0,065,8,False,351,1036,
nova-premier,train,7,edge_deletion,0,244,976,False,277,460,
nova-premier,train,7,original,0,244,664,False,281,519,
nova-premier,train,5,edge_deletion,0,441,4,False,286,1157,
nova-premier,train,9,original,0,156,168,False,332,460,
nova-premier,train,5,original,0,441,441,True,285,1071,
nova-premier,train,9,edge_deletion,0,156,168,False,320,368,
nova-premier,train,7,node_deletion,0,244,098,False,278,790,
nova-premier,train,6,edge_deletion,0,396,175,False,283,787,
nova-premier,train,9,node_deletion,0,156,195,False,335,582,
nova-premier,train,10,node_deletion,0,896,56,False,378,428,
nova-premier,train,10,edge_deletion,0,896,032,False,368,450,
nova-premier,train,8,node_deletion,0,029,37,False,409,718,
nova-premier,train,10,original,0,896,384,False,381,571,
nova-premier,train,8,original,0,029,3,False,406,738,
nova-premier,train,11,original,0,161,31,False,403,715,
nova-premier,train,8,edge_deletion,0,029,2,False,407,606,
nova-premier,train,12,original,0,039,1,False,410,588,
nova-premier,train,15,original,0,196,196,True,268,585,
nova-premier,train,14,edge_deletion,0,83,1,False,374,335,
nova-premier,train,12,node_deletion,0,039,502,False,384,649,
nova-premier,train,14,node_deletion,0,83,1,False,374,450,
nova-premier,train,3,node_deletion,0,070,N - 1,False,269,2048,
nova-premier,train,13,original,0,681,153,False,316,829,
nova-premier,train,12,edge_deletion,0,039,500,False,402,786,
nova-premier,train,13,node_deletion,0,681,46,False,300,796,
nova-premier,train,15,node_deletion,0,196,444,False,267,766,
nova-premier,train,14,original,0,83,140,False,665,555,
nova-premier,train,13,edge_deletion,0,681,285,False,300,693,
nova-premier,train,15,edge_deletion,0,196,44,False,265,752,
nova-premier,train,11,edge_deletion,0,161,2,False,373,1261,
nova-premier,train,11,node_deletion,0,161,3,False,387,1477,
nova-premier,train,19,node_deletion,0,190,090,False,315,463,
nova-premier,train,20,original,0,050,44,False,282,405,
nova-premier,train,19,edge_deletion,0,190,90,False,327,527,
nova-premier,train,17,node_deletion,0,503,506,False,358,838,
nova-premier,train,18,edge_deletion,0,279,9,False,337,679,
nova-premier,train,18,node_deletion,0,279,19,False,353,719,
nova-premier,train,16,edge_deletion,0,243,16,False,318,529,
nova-premier,train,16,node_deletion,0,243,6,False,322,899,
nova-premier,train,17,edge_deletion,0,503,506,False,354,1019,
nova-premier,train,17,original,0,503,127,False,364,1172,
nova-premier,train,22,node_deletion,0,245,63,False,300,423,
nova-premier,train,19,original,0,190,105,False,315,1030,
nova-premier,train,20,edge_deletion,0,050,4,False,288,1055,
nova-premier,train,21,edge_deletion,0,754,209,False,338,783,
nova-premier,train,18,original,0,279,999,False,354,1097,
nova-premier,train,22,original,0,245,39,False,300,806,
nova-premier,train,20,node_deletion,0,050,6,False,287,1418,
nova-premier,train,21,original,0,754,427,False,336,1238,
nova-premier,train,24,original,0,340,340,True,378,767,
nova-premier,train,21,node_deletion,0,754,427,False,342,1038,
nova-premier,train,25,original,0,132,108,False,323,744,
nova-premier,train,16,original,0,243,14,False,563,596,
nova-premier,train,25,edge_deletion,0,132,156,False,334,701,
nova-premier,train,23,edge_deletion,0,669,123,False,310,823,
nova-premier,train,22,edge_deletion,0,245,65,False,302,1200,
nova-premier,train,25,node_deletion,0,132,54,False,333,793,
nova-premier,train,23,node_deletion,0,669,100,False,313,899,
nova-premier,train,23,original,0,669,123,False,306,1111,
nova-premier,train,27,edge_deletion,0,107,91,False,334,546,
nova-premier,train,27,node_deletion,0,107,3,False,344,658,
nova-premier,train,1,node_deletion,1,62,909,False,296,342,
nova-premier,train,28,original,0,157,14,False,398,590,
nova-premier,train,27,original,0,107,12,False,352,1048,
nova-premier,train,28,node_deletion,0,157,2^{S-2},False,403,802,
nova-premier,train,0,original,1,277,127,False,369,935,
nova-premier,train,3,original,1,070,75,False,267,634,
nova-premier,train,0,edge_deletion,1,277,13,False,352,847,
nova-premier,train,26,original,0,223,28,False,376,1506,
nova-premier,train,4,original,1,065,10,False,351,620,
nova-premier,train,0,node_deletion,1,277,13,False,361,1174,
nova-premier,train,2,edge_deletion,1,079,5,False,342,764,
nova-premier,train,1,original,1,62,20,False,297,1060,
nova-premier,train,2,original,1,079,19559,False,347,971,
nova-premier,train,29,original,0,393,294,False,415,1092,
nova-premier,train,4,node_deletion,1,065,3,False,334,715,
nova-premier,train,1,edge_deletion,1,62,63,False,276,774,
nova-premier,train,28,edge_deletion,0,157,144,False,440,1126,
nova-premier,train,5,original,1,441,441,True,285,878,
nova-premier,train,7,original,1,244,664,False,281,385,
nova-premier,train,2,node_deletion,1,079,225,False,361,1252,
nova-premier,train,6,original,1,396,175,False,290,632,
nova-premier,train,5,edge_deletion,1,441,4,False,286,944,
nova-premier,train,6,node_deletion,1,396,31,False,283,451,
nova-premier,train,6,edge_deletion,1,396,1,False,283,334,
nova-premier,train,7,edge_deletion,1,244,976,False,277,581,
nova-premier,train,9,edge_deletion,1,156,168,False,320,481,
nova-premier,train,4,edge_deletion,1,065,3,False,334,1426,
nova-premier,train,9,original,1,156,168,False,332,557,
nova-premier,train,5,node_deletion,1,441,25,False,288,1186,
nova-premier,train,10,original,1,896,56,False,381,413,
nova-premier,train,3,edge_deletion,1,070,74,False,265,1215,
nova-premier,train,8,edge_deletion,1,029,7,False,407,666,
nova-premier,train,3,node_deletion,1,070,N - 1,False,269,1562,
nova-premier,train,7,node_deletion,1,244,832,False,278,872,
nova-premier,train,8,original,1,029,8,False,406,811,
nova-premier,train,8,node_deletion,1,029,3,False,409,694,
nova-premier,train,9,node_deletion,1,156,168,False,335,961,
nova-premier,train,10,edge_deletion,1,896,056,False,368,640,
nova-premier,train,10,node_deletion,1,896,584,False,378,487,
nova-premier,train,11,node_deletion,1,161,3,False,387,690,
nova-premier,train,14,edge_deletion,1,83,105,False,374,333,
nova-premier,train,11,original,1,161,17,False,403,807,
nova-premier,train,11,edge_deletion,1,161,2,False,373,837,
nova-premier,train,12,edge_deletion,1,039,1,False,402,974,
nova-premier,train,13,edge_deletion,1,681,3853,False,300,722,
nova-premier,train,12,original,1,039,0,False,410,937,
nova-premier,train,14,node_deletion,1,83,2,False,374,481,
nova-premier,train,14,original,1,83,1,False,665,661,
nova-premier,train,15,node_deletion,1,196,0,False,267,676,
nova-premier,train,12,node_deletion,1,039,1,False,384,1062,
nova-premier,train,16,edge_deletion,1,243,1,False,318,334,
nova-premier,train,13,node_deletion,1,681,87,False,300,798,
nova-premier,train,16,original,1,243,304,False,563,432,
nova-premier,train,15,edge_deletion,1,196,8,False,265,749,
nova-premier,train,15,original,1,196,32,False,268,1096,
nova-premier,train,13,original,1,681,49,False,316,1037,
nova-premier,train,17,original,1,503,253,False,364,858,
nova-premier,train,17,edge_deletion,1,503,253,False,354,750,
nova-premier,train,17,node_deletion,1,503,506,False,358,1022,
nova-premier,train,18,node_deletion,1,279,009,False,353,641,
nova-premier,train,16,node_deletion,1,243,6,False,322,766,
nova-premier,train,20,original,1,050,009,False,282,786,
nova-premier,train,19,original,1,190,120,False,315,929,
nova-premier,train,21,original,1,754,227,False,336,579,
nova-premier,train,19,node_deletion,1,190,80,False,315,866,
nova-premier,train,18,original,1,279,909,False,354,980,
nova-premier,train,18,edge_deletion,1,279,9,False,337,899,
nova-premier,train,20,node_deletion,1,050,10,False,287,851,
nova-premier,train,22,edge_deletion,1,245,32,False,302,613,
nova-premier,train,22,original,1,245,125,False,300,1069,
nova-premier,train,21,edge_deletion,1,754,103,False,338,925,
nova-premier,train,19,edge_deletion,1,190,100,False,327,886,
nova-premier,train,23,original,1,669,012,False,306,929,
nova-premier,train,23,node_deletion,1,669,122,False,313,834,
nova-premier,train,20,edge_deletion,1,050,4,False,288,1355,
nova-premier,train,22,node_deletion,1,245,60,False,300,789,
nova-premier,train,21,node_deletion,1,754,112,False,342,1045,
nova-premier,train,24,original,1,340,170,False,378,846,
nova-premier,train,23,edge_deletion,1,669,123,False,310,925,
nova-premier,train,27,original,1,107,12,False,352,707,
nova-premier,train,25,original,1,132,138,False,323,824,
nova-premier,train,25,edge_deletion,1,132,48,False,334,929,
nova-premier,train,25,node_deletion,1,132,1200,False,333,690,
nova-premier,train,26,original,1,223,17,False,376,885,
nova-premier,train,27,node_deletion,1,107,2,False,344,608,
nova-premier,train,1,original,2,62,007,False,297,492,
nova-premier,train,0,original,2,277,277,True,369,818,
nova-premier,train,0,node_deletion,2,277,41,False,361,867,
nova-premier,train,1,node_deletion,2,62,909,False,296,548,
nova-premier,train,29,original,1,393,686,False,415,697,
nova-premier,train,27,edge_deletion,1,107,2020,False,334,814,
nova-premier,train,28,original,1,157,23,False,398,748,
nova-premier,train,2,original,2,079,16241,False,347,573,
nova-premier,train,28,node_deletion,1,157,2,False,403,776,
nova-premier,train,0,edge_deletion,2,277,13,False,352,985,
nova-premier,train,1,edge_deletion,2,62,6,False,276,944,
nova-premier,train,28,edge_deletion,1,157,14,False,440,1031,
nova-premier,train,4,edge_deletion,2,065,1,False,334,502,
nova-premier,train,2,edge_deletion,2,079,5,False,342,741,
nova-premier,train,2,node_deletion,2,079,25,False,361,740,
nova-premier,train,5,node_deletion,2,441,21,False,288,796,
nova-premier,train,4,original,2,065,65,True,351,942,
nova-premier,train,4,node_deletion,2,065,3,False,334,686,
nova-premier,train,7,edge_deletion,2,244,976,False,277,496,
nova-premier,train,6,original,2,396,175,False,290,577,
nova-premier,train,5,original,2,441,441,True,285,1066,
nova-premier,train,6,edge_deletion,2,396,76,False,283,602,
nova-premier,train,5,edge_deletion,2,441,4,False,286,1186,
nova-premier,train,7,node_deletion,2,244,748,False,278,742,
nova-premier,train,8,original,2,029,23,False,406,573,
nova-premier,train,9,original,2,156,168,False,332,519,
nova-premier,train,6,node_deletion,2,396,76,False,283,813,
nova-premier,train,3,node_deletion,2,070,N,False,269,1166,
nova-premier,train,8,node_deletion,2,029,2,False,409,597,
nova-premier,train,9,edge_deletion,2,156,168,False,320,496,
nova-premier,train,7,original,2,244,366,False,281,1092,
nova-premier,train,10,edge_deletion,2,896,56,False,368,467,
nova-premier,train,10,node_deletion,2,896,528,False,378,455,
nova-premier,train,8,edge_deletion,2,029,7,False,407,587,
nova-premier,train,12,original,2,039,1,False,410,490,
nova-premier,train,13,original,2,681,59,False,316,540,
nova-premier,train,10,original,2,896,032,False,381,683,
nova-premier,train,9,node_deletion,2,156,180,False,335,967,
nova-premier,train,13,node_deletion,2,681,617,False,300,531,
nova-premier,train,3,original,2,070,73,False,267,559,
nova-premier,train,12,node_deletion,2,039,501,False,384,664,
nova-premier,train,16,original,2,243,429,False,563,357,
nova-premier,train,14,node_deletion,2,83,1,False,374,519,
nova-premier,train,3,edge_deletion,2,070,N - \lfloor \sqrt{N+1} \rfloor,False,265,2048,
nova-premier,train,11,original,2,161,25,False,403,1289,
nova-premier,train,12,edge_deletion,2,039,1,False,402,928,
nova-premier,train,15,edge_deletion,2,196,4,False,265,699,
nova-premier,train,16,node_deletion,2,243,2,False,322,414,
nova-premier,train,13,edge_deletion,2,681,159,False,300,660,
nova-premier,train,14,edge_deletion,2,83,2,False,374,610,
nova-premier,train,11,edge_deletion,2,161,2,False,373,1248,
nova-premier,train,11,node_deletion,2,161,15,False,387,1189,
nova-premier,train,15,node_deletion,2,196,0,False,267,1068,
nova-premier,train,15,original,2,196,32,False,268,1201,
nova-premier,train,14,original,2,83,14,False,665,711,
nova-premier,train,18,edge_deletion,2,279,9,False,337,569,
nova-premier,train,18,node_deletion,2,279,9,False,353,636,
nova-premier,train,17,node_deletion,2,503,1012,False,358,904,
nova-premier,train,20,node_deletion,2,050,0,False,287,545,
nova-premier,train,19,original,2,190,260,False,315,749,
nova-premier,train,21,edge_deletion,2,754,427,False,338,639,
nova-premier,train,19,node_deletion,2,190,230,False,315,648,
nova-premier,train,21,node_deletion,2,754,106,False,342,732,
nova-premier,train,17,original,2,503,253,False,364,1412,
nova-premier,train,18,original,2,279,9,False,354,1182,
nova-premier,train,21,original,2,754,227,False,336,732,
nova-premier,train,19,edge_deletion,2,190,85,False,327,963,
nova-premier,train,16,edge_deletion,2,243,16,False,318,792,
nova-premier,train,22,original,2,245,124,False,300,870,
nova-premier,train,22,node_deletion,2,245,32,False,300,774,
nova-premier,train,20,original,2,050,78,False,282,1249,
nova-premier,train,20,edge_deletion,2,050,2,False,288,935,
nova-premier,train,17,edge_deletion,2,503,50,False,354,1411,
nova-premier,train,22,edge_deletion,2,245,11,False,302,832,
nova-premier,train,24,original,2,340,425,False,378,454,
nova-premier,train,25,node_deletion,2,132,240,False,333,825,
nova-premier,train,23,original,2,669,064,False,306,1624,
nova-premier,train,27,node_deletion,2,107,3,False,344,535,
nova-premier,train,23,edge_deletion,2,669,123,False,310,984,
nova-premier,train,27,original,2,107,12,False,352,681,
nova-premier,train,1,node_deletion,3,62,909,False,296,367,
nova-premier,train,26,original,2,223,11,False,376,945,
nova-premier,train,25,original,2,132,390,False,323,971,
nova-premier,train,27,edge_deletion,2,107,2021,False,334,599,
nova-premier,train,0,original,3,277,277,True,369,763,
nova-premier,train,25,edge_deletion,2,132,60,False,334,1046,
nova-premier,train,1,original,3,62,11,False,297,508,
nova-premier,train,23,node_deletion,2,669,790,False,313,1228,
nova-premier,train,1,edge_deletion,3,62,198,False,276,677,
nova-premier,train,0,edge_deletion,3,277,13,False,352,727,
nova-premier,train,2,original,3,079,16241,False,347,500,
nova-premier,train,29,original,2,393,603,False,415,853,
nova-premier,train,28,node_deletion,2,157,256,False,403,832,
nova-premier,train,0,node_deletion,3,277,5,False,361,1025,
nova-premier,train,28,original,2,157,222,False,398,1127,
nova-premier,train,28,edge_deletion,2,157,21,False,440,989,
nova-premier,train,4,original,3,065,65,True,351,799,
nova-premier,train,3,original,3,070,74,False,267,669,
nova-premier,train,6,edge_deletion,3,396,1,False,283,332,
nova-premier,train,6,original,3,396,120,False,290,378,
nova-premier,train,4,node_deletion,3,065,3,False,334,694,
nova-premier,train,4,edge_deletion,3,065,5,False,334,761,
nova-premier,train,2,node_deletion,3,079,5,False,361,1099,
nova-premier,train,5,edge_deletion,3,441,4,False,286,1094,
nova-premier,train,5,node_deletion,3,441,1,False,288,1018,
nova-premier,train,6,node_deletion,3,396,176,False,283,709,
nova-premier,train,3,edge_deletion,3,070,N - \left\lfloor \sqrt{N} \right\rfloor,False,265,1040,
nova-premier,train,9,edge_deletion,3,156,168,False,320,273,
nova-premier,train,7,edge_deletion,3,244,976,False,277,625,
nova-premier,train,2,edge_deletion,3,079,25,False,342,1141,
nova-premier,train,7,node_deletion,3,244,630,False,278,854,
nova-premier,train,10,original,3,896,56,False,381,546,
nova-premier,train,10,node_deletion,3,896,584,False,378,353,
nova-premier,train,8,node_deletion,3,029,9,False,409,708,
nova-premier,train,9,node_deletion,3,156,168,False,335,800,
nova-premier,train,8,original,3,029,3,False,406,769,
nova-premier,train,9,original,3,156,379,False,332,625,
nova-premier,train,10,edge_deletion,3,896,56,False,368,691,
nova-premier,train,5,original,3,441,33600,False,285,1621,
nova-premier,train,3,node_deletion,3,070,N - 1,False,269,1440,
nova-premier,train,7,original,3,244,244,True,281,1673,
nova-premier,train,8,edge_deletion,3,029,11,False,407,981,
nova-premier,train,14,node_deletion,3,83,1,False,374,366,
nova-premier,train,13,node_deletion,3,681,309,False,300,467,
nova-premier,train,13,original,3,681,1109,False,316,739,
nova-premier,train,12,edge_deletion,3,039,503,False,402,737,
nova-premier,train,11,original,3,161,25,False,403,1098,
nova-premier,train,11,edge_deletion,3,161,5,False,373,879,
nova-premier,train,13,edge_deletion,3,681,549,False,300,745,
nova-premier,train,16,edge_deletion,3,243,430,False,318,449,
nova-premier,train,12,node_deletion,3,039,501,False,384,817,
nova-premier,train,14,original,3,83,1,False,665,623,
nova-premier,train,14,edge_deletion,3,83,1,False,374,633,
nova-premier,train,15,edge_deletion,3,196,8,False,265,614,
nova-premier,train,15,node_deletion,3,196,444,False,267,821,
nova-premier,train,15,original,3,196,36,False,268,883,
nova-premier,train,12,original,3,039,502,False,410,1162,
nova-premier,train,11,node_deletion,3,161,5,False,387,1242,
nova-premier,train,16,original,3,243,12,False,563,776,
nova-premier,train,20,edge_deletion,3,050,2,False,288,522,
nova-premier,train,17,original,3,503,254,False,364,1056,
nova-premier,train,21,original,3,754,227,False,336,429,
nova-premier,train,16,node_deletion,3,243,14,False,322,875,
nova-premier,train,19,node_deletion,3,190,120,False,315,721,
